ds,Product,City,yhat,yhat_lower,yhat_upper
2024-04-14,Philips Hue Smart Bulbs,Hawassa,-253.39011934659862,-253.39011951926975,-253.39011914286465
2024-04-15,Philips Hue Smart Bulbs,Hawassa,-177.21213999360896,-177.2121401707758,-177.21213978556858
2024-04-16,Philips Hue Smart Bulbs,Hawassa,-147.0595639952164,-147.0595641750422,-147.05956378183913
2024-04-17,Philips Hue Smart Bulbs,Hawassa,-248.89350469854358,-248.89350488274061,-248.89350447957992
2024-04-18,Philips Hue Smart Bulbs,Hawassa,-182.78376679176824,-182.7837669780372,-182.78376656919602
2024-04-19,Philips Hue Smart Bulbs,Hawassa,-105.10391000811217,-105.10391019752836,-105.10390978239202
2024-04-20,Philips Hue Smart Bulbs,Hawassa,-130.04791728836528,-130.04791748541825,-130.0479170595883
2024-04-21,Philips Hue Smart Bulbs,Hawassa,-179.0680987125729,-179.068098912314,-179.06809848056915
2024-04-22,Philips Hue Smart Bulbs,Hawassa,-102.98267705429956,-102.9826772586511,-102.98267681941827
2024-04-23,Philips Hue Smart Bulbs,Hawassa,-74.95553629723568,-74.95553650640637,-74.95553606100475
2024-04-24,Philips Hue Smart Bulbs,Hawassa,-180.83554208551757,-180.8355422993247,-180.83554184331584
2024-04-25,Philips Hue Smart Bulbs,Hawassa,-120.53515501049743,-120.53515522916949,-120.53515476399319
2024-04-26,Philips Hue Smart Bulbs,Hawassa,-50.23011670823067,-50.23011693165032,-50.23011645684299
2024-04-27,Philips Hue Smart Bulbs,Hawassa,-83.88168522603375,-83.88168545512244,-83.88168496689286
2024-04-28,Philips Hue Smart Bulbs,Hawassa,-142.68090051463693,-142.68090074824806,-142.6809002490174
2024-04-29,Philips Hue Smart Bulbs,Hawassa,-77.16315730592856,-77.16315754407236,-77.16315703871423
2024-04-30,Philips Hue Smart Bulbs,Hawassa,-60.1953844178733,-60.19538466133327,-60.19538415006167
2024-05-01,Philips Hue Smart Bulbs,Hawassa,-177.323048279978,-177.32304852884135,-177.3230480078265
2024-05-02,Philips Hue Smart Bulbs,Hawassa,-128.15650641513733,-128.15650666640954,-128.15650613861345
2024-05-03,Philips Hue Smart Bulbs,Hawassa,-68.57829674511036,-68.5782970009911,-68.57829646313358
2024-01-19,Puma Running Shoes,Hawassa,6.000115894081526,6.000115890018329,6.000115898316385
2024-01-20,Puma Running Shoes,Hawassa,6.000105214407759,6.000105210020141,6.000105218570391
2024-01-30,Puma Running Shoes,Hawassa,7.000022051080669,7.00002204690668,7.000022055080516
2024-01-31,Puma Running Shoes,Hawassa,27.13265299364418,27.132652989325134,27.132652997707506
2024-02-01,Puma Running Shoes,Hawassa,19.12161878184714,19.12161877688532,19.121618786588964
2024-02-02,Puma Running Shoes,Hawassa,1.6374593026656017,1.6374592971375,1.6374593082380964
2024-02-03,Puma Running Shoes,Hawassa,0.9477880540648549,0.9477880471772301,0.9477880601126101
2024-02-04,Puma Running Shoes,Hawassa,-16.951102537020596,-16.951102546787677,-16.95110252846806
2024-02-05,Puma Running Shoes,Hawassa,15.335246535242911,15.335246518595799,15.335246549709785
2024-02-06,Puma Running Shoes,Hawassa,6.64352419401543,6.643524171474523,6.643524213955634
2024-02-07,Puma Running Shoes,Hawassa,27.906427811239247,27.906427782133633,27.906427838296054
2024-02-08,Puma Running Shoes,Hawassa,21.034059251490618,21.034059213923083,21.034059285430843
2024-02-09,Puma Running Shoes,Hawassa,4.6452429621121425,4.645242916614313,4.645243005451804
2024-02-10,Puma Running Shoes,Hawassa,4.957628411213076,4.957628357912723,4.957628463918945
2024-02-11,Puma Running Shoes,Hawassa,-12.078999477956904,-12.078999540178012,-12.078999416860945
2024-02-12,Puma Running Shoes,Hawassa,20.888378258587835,20.888378188720107,20.88837833036288
2024-02-13,Puma Running Shoes,Hawassa,12.661544673071546,12.66154459908491,12.661544751744946
2024-02-14,Puma Running Shoes,Hawassa,34.14610163096903,34.146101540571664,34.14610172173676
2024-02-15,Puma Running Shoes,Hawassa,27.233910407759858,27.23391031053112,27.23391051168767
2024-02-16,Puma Running Shoes,Hawassa,10.53518798848274,10.535187874842828,10.535188101300685
2024-02-17,Puma Running Shoes,Hawassa,10.269094177980762,10.269094053772594,10.269094303552965
2024-02-18,Puma Running Shoes,Hawassa,-7.6027856239432445,-7.602785762750202,-7.602785486130984
2024-02-19,Puma Running Shoes,Hawassa,24.29450841469691,24.294508266717546,24.294508566864252
2024-02-20,Puma Running Shoes,Hawassa,14.794368451446914,14.79436828901976,14.794368618343155
2024-02-21,Puma Running Shoes,Hawassa,34.84288837445059,34.84288819969267,34.84288855328117
2024-02-22,Puma Running Shoes,Hawassa,26.380224560594566,26.380224377433535,26.38022475616176
2024-02-23,Puma Running Shoes,Hawassa,8.071345449264507,8.071345252039318,8.071345655874621
2024-02-24,Puma Running Shoes,Hawassa,6.195040954868361,6.195040744750989,6.195041173454998
2024-02-25,Puma Running Shoes,Hawassa,-13.224360157695308,-13.224360384239734,-13.224359921085117
2024-02-26,Puma Running Shoes,Hawassa,17.25205491774017,17.252054678485855,17.252055166023485
2024-02-27,Puma Running Shoes,Hawassa,6.520853310881121,6.520853053268512,6.520853575750645
2024-02-28,Puma Running Shoes,Hawassa,25.58851191039878,25.588511636252374,25.58851218896045
2024-02-29,Puma Running Shoes,Hawassa,16.450797088043565,16.45079680160484,16.45079738884616
2024-03-01,Puma Running Shoes,Hawassa,-2.1783745329830815,-2.1783748354896377,-2.17837421896812
2024-03-02,Puma Running Shoes,Hawassa,-3.979665665205026,-3.979665988875102,-3.979665338631921
2024-03-03,Puma Running Shoes,Hawassa,-22.89813600918736,-22.89813634624152,-22.89813566862937
2024-03-04,Puma Running Shoes,Hawassa,8.524521034711253,8.52452067978704,8.52452139142845
2024-03-05,Puma Running Shoes,Hawassa,-0.8079374836116315,-0.8079378542476228,-0.8079371151740216
2024-03-06,Puma Running Shoes,Hawassa,20.10529583100187,20.105295442800518,20.10529621983303
2024-03-07,Puma Running Shoes,Hawassa,13.24115937715131,13.241158968811028,13.241159781697897
2024-03-08,Puma Running Shoes,Hawassa,-2.7183431987616906,-2.7183436229241362,-2.718342771503414
2024-03-09,Puma Running Shoes,Hawassa,-1.4984209094497878,-1.4984213478554556,-1.4984204684005855
2024-03-10,Puma Running Shoes,Hawassa,-17.10048827256645,-17.100488729947298,-17.100487815707993
2024-03-11,Puma Running Shoes,Hawassa,17.86678009917339,17.866779627381415,17.86678057772298
2024-03-12,Puma Running Shoes,Hawassa,12.231046819746954,12.231046329916914,12.231047318330987
2024-03-13,Puma Running Shoes,Hawassa,36.909719723044134,36.909719217755686,36.909720231190114
2024-03-14,Puma Running Shoes,Hawassa,33.79109044393649,33.791089920221545,33.791090976275186
2024-03-15,Puma Running Shoes,Hawassa,21.465523475762836,21.465522932470847,21.46552402873661
2024-03-16,Puma Running Shoes,Hawassa,26.115570573635342,26.11557000521875,26.115571135107526
2024-03-17,Puma Running Shoes,Hawassa,13.649443454521627,13.649442861386936,13.649444030713305
2024-03-18,Puma Running Shoes,Hawassa,51.3724305878268,51.3724299718655,51.37243118323143
2024-03-19,Puma Running Shoes,Hawassa,48.03290304547789,48.03290240472508,48.03290365783431
2024-03-20,Puma Running Shoes,Hawassa,74.47800010487435,74.47799943674829,74.47800074169817
2024-03-21,Puma Running Shoes,Hawassa,72.53684899003918,72.53684829951038,72.53684964509867
2024-03-22,Puma Running Shoes,Hawassa,60.75357751131345,60.75357679894865,60.753578185522926
2024-03-23,Puma Running Shoes,Hawassa,65.27893951464527,65.27893878289161,65.27894021078586
2024-03-24,Puma Running Shoes,Hawassa,52.00493892693942,52.00493816998457,52.00493964457237
2024-03-25,Puma Running Shoes,Hawassa,88.23700023107881,88.23699945020947,88.23700097524859
2024-03-26,Puma Running Shoes,Hawassa,82.74030277594414,82.74030196966942,82.74030353371673
2024-03-27,Puma Running Shoes,Hawassa,106.39535334776753,106.39535252335493,106.39535411850419
2024-03-28,Puma Running Shoes,Hawassa,101.08064702656456,101.08064617878776,101.08064782767379
2024-03-29,Puma Running Shoes,Hawassa,85.40468291202866,85.40468204737438,85.40468373169838
2024-03-30,Puma Running Shoes,Hawassa,85.59617458906851,85.5961737033059,85.59617542185407
2024-03-31,Puma Running Shoes,Hawassa,67.63687282117715,67.63687190368955,67.63687366822597
2024-04-01,Puma Running Shoes,Hawassa,98.93159104159973,98.93159009513354,98.9315919072405
2024-04-02,Puma Running Shoes,Hawassa,88.3521037778157,88.35210281202183,88.35210466404648
2024-04-03,Puma Running Shoes,Hawassa,106.89005385390075,106.89005286505022,106.89005476394257
2024-04-04,Puma Running Shoes,Hawassa,96.53678692271968,96.53678590817701,96.536787861396
2024-04-05,Puma Running Shoes,Hawassa,76.0124537727777,76.01245273623358,76.01245473796808
2024-04-06,Puma Running Shoes,Hawassa,71.65329751762022,71.6532964605332,71.6532984987437
2024-04-07,Puma Running Shoes,Hawassa,49.541621716131935,49.54162063515848,49.54162272568748
2024-04-08,Puma Running Shoes,Hawassa,77.17310774287256,77.17310664608847,77.17310878121906
2024-04-09,Puma Running Shoes,Hawassa,63.498226371117745,63.49822525020982,63.49822741850409
2024-04-10,Puma Running Shoes,Hawassa,79.57294924210932,79.57294809243636,79.57295030170859
2024-04-11,Puma Running Shoes,Hawassa,67.43674166088391,67.4367404862155,67.43674274174302
2024-04-12,Puma Running Shoes,Hawassa,45.8402313189934,45.84023011803723,45.84023242004421
2024-04-13,Puma Running Shoes,Hawassa,41.13151391981431,41.13151270166789,41.13151504497243
2024-04-14,Puma Running Shoes,Hawassa,19.385624025870207,19.38562278668068,19.385625164189392
2024-04-15,Puma Running Shoes,Hawassa,48.07185912541313,48.07185786625642,48.07186029392246
2024-04-16,Puma Running Shoes,Hawassa,36.09570829627761,36.095707015230815,36.095709487228056
2024-04-17,Puma Running Shoes,Hawassa,54.450583975068575,54.450582665028854,54.45058519398604
2024-04-18,Puma Running Shoes,Hawassa,45.097317569827474,45.097316241770145,45.09731880795054
2024-04-19,Puma Running Shoes,Hawassa,26.693779691099696,26.693778341690173,26.693780950499942
2024-04-20,Puma Running Shoes,Hawassa,25.48353979099215,25.483538407938475,25.483541076862892
2024-04-21,Puma Running Shoes,Hawassa,7.428036094620033,7.428034689417128,7.428037406445562
2024-04-22,Puma Running Shoes,Hawassa,39.876876548892255,39.87687512311707,39.87687789663484
2024-04-23,Puma Running Shoes,Hawassa,31.61294675367226,31.61294530766176,31.612948135513452
2024-04-24,Puma Running Shoes,Hawassa,53.50744175676956,53.50744028421621,53.507443164141144
2024-04-25,Puma Running Shoes,Hawassa,47.402696711481845,47.40269520857389,47.40269814389198
2024-04-26,Puma Running Shoes,Hawassa,31.84508956359707,31.845088038427026,31.84509102224206
2024-04-27,Puma Running Shoes,Hawassa,32.97684337297025,32.97684181663458,32.976844855203495
2024-04-28,Puma Running Shoes,Hawassa,16.67111471122903,16.67111312254434,16.67111622015413
2024-04-29,Puma Running Shoes,Hawassa,50.20490940376441,50.20490778654763,50.20491093416474
2024-01-12,Samsung Galaxy S23,Hawassa,1.999995192497651,1.9999951905135582,1.9999951942657768
2024-02-05,Samsung Galaxy S23,Hawassa,0.9999575544090362,0.999957552533534,0.9999575562726408
2024-02-10,Samsung Galaxy S23,Hawassa,2.9999581951812626,2.999958193331955,2.9999581969838958
2024-02-11,Samsung Galaxy S23,Hawassa,-15.719416335919547,-15.719416337863867,-15.719416334035815
2024-02-12,Samsung Galaxy S23,Hawassa,-7.3557649431823755,-7.35576494498224,-7.355764941254383
2024-02-13,Samsung Galaxy S23,Hawassa,-39.30139752298052,-39.30139752496333,-39.301397521038936
2024-02-14,Samsung Galaxy S23,Hawassa,-18.15549868919168,-18.155498691359995,-18.15549868713459
2024-02-15,Samsung Galaxy S23,Hawassa,-24.9978542863676,-24.997854288460758,-24.997854284428048
2024-02-16,Samsung Galaxy S23,Hawassa,-31.39533721357616,-31.395337215898856,-31.395337211483113
2024-02-17,Samsung Galaxy S23,Hawassa,-3.9506303748497587,-3.950630377531928,-3.9506303726098753
2024-02-18,Samsung Galaxy S23,Hawassa,-22.54489835579669,-22.544898358534553,-22.544898353280445
2024-02-19,Samsung Galaxy S23,Hawassa,-14.097281428312371,-14.09728143107677,-14.097281425817162
2024-02-20,Samsung Galaxy S23,Hawassa,-45.99022387308037,-45.99022387617713,-45.990223870176635
2024-02-21,Samsung Galaxy S23,Hawassa,-24.81110496770409,-24.8111049709588,-24.81110496450557
2024-02-22,Samsung Galaxy S23,Hawassa,-31.626456388998157,-31.626456392786537,-31.626456385724207
2024-02-23,Samsung Galaxy S23,Hawassa,-37.98898729921607,-37.98898730365335,-37.98898729466863
2024-02-24,Samsung Galaxy S23,Hawassa,-10.486878340241958,-10.486878344992382,-10.48687833529195
2024-02-25,Samsung Galaxy S23,Hawassa,-28.987038537430003,-28.987038543430582,-28.987038531754173
2024-02-26,Samsung Galaxy S23,Hawassa,-20.395180614609302,-20.395180621737197,-20.39518060810522
2024-02-27,Samsung Galaxy S23,Hawassa,-52.081708618743875,-52.081708626544604,-52.08170861077535
2024-02-28,Samsung Galaxy S23,Hawassa,-30.623868632088932,-30.623868641039653,-30.623868622784883
2024-02-29,Samsung Galaxy S23,Hawassa,-37.08042978196762,-37.08042979189911,-37.080429771903525
2024-03-01,Samsung Galaxy S23,Hawassa,-42.99910179458365,-42.999101805607005,-42.99910178358701
2024-03-02,Samsung Galaxy S23,Hawassa,-14.966137244748694,-14.966137256661826,-14.966137232170801
2024-03-03,Samsung Galaxy S23,Hawassa,-32.849801786577274,-32.84980179913104,-32.84980177285646
2024-03-04,Samsung Galaxy S23,Hawassa,-23.560559828370845,-23.560559842441616,-23.560559812864277
2024-03-05,Samsung Galaxy S23,Hawassa,-54.47696444951773,-54.476964464788374,-54.47696443354413
2024-03-06,Samsung Galaxy S23,Hawassa,-32.18770036032785,-32.18770037740386,-32.1877003419441
2024-03-07,Samsung Galaxy S23,Hawassa,-37.76604834523396,-37.76604836385737,-37.76604832595034
2024-03-08,Samsung Galaxy S23,Hawassa,-42.7769818900053,-42.77698190947015,-42.77698186956277
2024-03-09,Samsung Galaxy S23,Hawassa,-13.826351718126292,-13.82635174000373,-13.826351696328052
2024-03-10,Samsung Galaxy S23,Hawassa,-30.803852061405742,-30.80385208521401,-30.803852038400166
2024-03-11,Samsung Galaxy S23,Hawassa,-20.642629352865256,-20.642629378304534,-20.642629329180483
2024-03-12,Samsung Galaxy S23,Hawassa,-50.74453772165073,-50.744537748140345,-50.74453769672307
2024-03-13,Samsung Galaxy S23,Hawassa,-27.721507616935774,-27.72150764528027,-27.721507589338305
2024-03-14,Samsung Galaxy S23,Hawassa,-32.66931499877359,-32.669315029959755,-32.66931496953679
2024-03-15,Samsung Galaxy S23,Hawassa,-37.17398174730744,-37.173981779828246,-37.173981716625946
2024-03-16,Samsung Galaxy S23,Hawassa,-7.8602833733054975,-7.860283407140526,-7.860283340981478
2024-03-17,Samsung Galaxy S23,Hawassa,-24.634078038272225,-24.634078072983172,-24.634078004215038
2024-03-18,Samsung Galaxy S23,Hawassa,-14.441337015898968,-14.4413370519411,-14.441336979902916
2024-03-19,Samsung Galaxy S23,Hawassa,-44.6928991132378,-44.692899151165584,-44.69289907588802
2024-03-20,Samsung Galaxy S23,Hawassa,-22.00543167298125,-22.005431712494946,-22.005431633229264
2024-03-21,Samsung Galaxy S23,Hawassa,-27.474899567155692,-27.47489960847607,-27.474899526107382
2024-03-22,Samsung Galaxy S23,Hawassa,-32.68278403521285,-32.682784078932194,-32.682783993090695
2024-03-23,Samsung Galaxy S23,Hawassa,-4.244535535280349,-4.244535580484811,-4.244535490897161
2024-03-24,Samsung Galaxy S23,Hawassa,-22.05197928679812,-22.05197933292368,-22.051979240366176
2024-03-25,Samsung Galaxy S23,Hawassa,-13.032554721118231,-13.032554769209405,-13.032554673006333
2024-03-26,Samsung Galaxy S23,Hawassa,-44.5744087430043,-44.57440879283306,-44.5744086934216
2024-03-27,Samsung Galaxy S23,Hawassa,-23.267819135380083,-23.26781918641359,-23.267819083965644
2024-03-28,Samsung Galaxy S23,Hawassa,-30.17923964967804,-30.179239703554995,-30.179239596470023
2024-03-29,Samsung Galaxy S23,Hawassa,-36.85819540677482,-36.85819546289015,-36.858195352287034
2024-03-30,Samsung Galaxy S23,Hawassa,-9.886496489816366,-9.886496547739341,-9.886496433792095
2024-03-31,Samsung Galaxy S23,Hawassa,-29.121469465422493,-29.121469524986637,-29.121469406243747
2024-04-01,Samsung Galaxy S23,Hawassa,-21.45606691095134,-21.456066972680777,-21.456066850272293
2024-04-02,Samsung Galaxy S23,Hawassa,-54.24485208262441,-54.2448521464784,-54.24485202205104
2024-04-03,Samsung Galaxy S23,Hawassa,-34.04631123335191,-34.04631129918595,-34.046311168646405
2024-04-04,Samsung Galaxy S23,Hawassa,-41.89776089425213,-41.89776096204118,-41.897760829169705
2024-04-05,Samsung Galaxy S23,Hawassa,-49.32305476371421,-49.323054833939985,-49.32305469677571
2024-04-06,Samsung Galaxy S23,Hawassa,-22.882535013281274,-22.882535086415142,-22.88253494460258
2024-04-07,Samsung Galaxy S23,Hawassa,-42.41690622768558,-42.41690630270154,-42.416906157349494
2024-04-08,Samsung Galaxy S23,Hawassa,-34.807872714485384,-34.8078727926828,-34.80787264221065
2024-04-09,Samsung Galaxy S23,Hawassa,-67.40451970766955,-67.40451978754447,-67.40451963410757
2024-04-10,Samsung Galaxy S23,Hawassa,-46.765877606729006,-46.76587768959531,-46.76587753059079
2024-04-11,Samsung Galaxy S23,Hawassa,-53.935926852447494,-53.935926938044474,-53.93592677489113
2024-04-12,Samsung Galaxy S23,Hawassa,-60.45124236426487,-60.45124245257457,-60.45124228570166
2024-04-13,Samsung Galaxy S23,Hawassa,-32.89072083716003,-32.890720928257714,-32.89072075699906
2024-04-14,Samsung Galaxy S23,Hawassa,-51.11907193721658,-51.11907203108059,-51.11907185459416
2024-04-15,Samsung Galaxy S23,Hawassa,-42.0469212813898,-42.04692137670923,-42.046921196365645
2024-04-16,Samsung Galaxy S23,Hawassa,-73.05651708726349,-73.0565171847976,-73.05651700001
2024-04-17,Samsung Galaxy S23,Hawassa,-50.74349497784897,-50.74349507971789,-50.74349488804542
2024-04-18,Samsung Galaxy S23,Hawassa,-56.19097752130448,-56.19097762557842,-56.19097743029578
2024-04-19,Samsung Galaxy S23,Hawassa,-60.97622960038382,-60.976229705877735,-60.97622950567759
2024-04-20,Samsung Galaxy S23,Hawassa,-31.71933773122084,-31.719337839180778,-31.719337635189408
2024-04-21,Samsung Galaxy S23,Hawassa,-48.32562122311943,-48.32562133202293,-48.32562112356238
2024-04-22,Samsung Galaxy S23,Hawassa,-37.74465126379728,-37.74465137563836,-37.74465116130493
2024-04-23,Samsung Galaxy S23,Hawassa,-67.39489863754928,-67.39489875172453,-67.39489853250497
2024-04-24,Samsung Galaxy S23,Hawassa,-43.90449323524446,-43.90449335236363,-43.90449312632083
2024-04-25,Samsung Galaxy S23,Hawassa,-48.38439970837146,-48.38439982638218,-48.38439959845522
2024-04-26,Samsung Galaxy S23,Hawassa,-52.434256466262504,-52.434256585149384,-52.434256353291694
2024-04-27,Samsung Galaxy S23,Hawassa,-22.69036986050955,-22.69036998220078,-22.690369744136024
